Acinonyx	1	glg-30-02130190-n	n	99.0	wnt6dic-0_02	------
Aconcagua	1	glg-30-09187204-n	n	99.0	galipedia	------
Acordos_SALT	1	glg-30-07149582-n	n	99.0	capitals	------
Acre	1	glg-30-08854725-n	n	99.0	wnt7-0-noeva	------
Acrocephalus_schoenobaenus	1	glg-30-01565599-n	n	99.0	wnt6dic-0_03	------
Actiniaria	1	glg-30-01914415-n	n	99.0	wnt6dic-0_02	------
Actinomycetaceae	1	glg-30-01375460-n	n	99.0	dbpedia_multi	------
Actinomycetales	1	glg-30-01374989-n	n	99.0	dbpedia_multi	------
Acuario	1	glg-30-08687884-n	n	99.0	galnedit	------
Acuario	2	glg-30-09201840-n	n	99.0	galnedit	------
Adam_Smith	1	glg-30-11305258-n	n	99.0	capitals	------
Adana	1	glg-30-09040475-n	n	99.0	galipedia	------
Adar	1	glg-30-15215480-n	n	99.0	galipedia	------
Addis_Ababa	1	glg-30-08778401-n	n	99.0	capitals	------
Adelaida	1	glg-30-08834543-n	n	99.0	galipedia	------
Adi_Granth	1	glg-30-06430784-n	n	99.0	capitals	------
Adige	1	glg-30-09187743-n	n	99.0	galipedia	------
Adlai_Stevenson	1	glg-30-11317749-n	n	99.0	capitals	------
Administración_Nacional_para_a_Aeronáutica_e_o_Espazo	1	glg-30-08126290-n	n	99.0	dbpedia_ili	------
Adolf_Eichmann	1	glg-30-10953797-n	n	99.0	capitals	------
Adolf_Hitler	1	glg-30-11052672-n	n	99.0	capitals	------
Adolf_Loos	1	glg-30-11138085-n	n	99.0	capitals	------
Adolf_Windaus	1	glg-30-11392754-n	n	99.0	capitals	------
Adolphe_Sax	1	glg-30-11283158-n	n	99.0	capitals	------
Adonis	1	glg-30-09547629-n	n	99.0	galipedia	------
Adventismo	1	glg-30-06226934-n	n	99.0	galipedia	------
Advento	1	glg-30-15241507-n	n	99.0	galipedia	------
Adán	1	glg-30-09586553-n	n	99.0	dbpedia_ili	------
Adén	1	glg-30-09164903-n	n	99.0	galipedia	------
Aegypius	1	glg-30-01617949-n	n	99.0	wnt6dic-0_02	------
Aelius_Donatus	1	glg-30-10939187-n	n	99.0	capitals	------
Aepyceros	1	glg-30-02422561-n	n	99.0	wnt6dic-0_02	------
Afganistán	1	glg-30-08703454-n	n	99.0	galipedia	------
Afrodita	1	glg-30-09554132-n	n	99.0	galipedia	------
Ag	1	glg-30-14654954-n	n	99.0	bootstrap	------
Agamenón	1	glg-30-09594906-n	n	99.0	galipedia	------
Agamidae	1	glg-30-01687441-n	n	99.0	galipedia	------
Agaricaceae	1	glg-30-13000372-n	n	99.0	dbpedia_multi	------
Agaricales	1	glg-30-12998349-n	n	99.0	dbpedia_multi	------
Agatha_Christie	1	glg-30-10896987-n	n	99.0	capitals	------
Agave_sisalana	1	glg-30-12477401-n	n	99.0	cies_lex	------
Agnatha	1	glg-30-01473990-n	n	99.0	wnt6dic-0_01	------
Agnus_Dei	2	glg-30-06456276-n	n	99.0	capitals	------
Agnus_Dei	1	glg-30-06883274-n	n	99.0	capitals	------
Ago	1	glg-30-15212455-n	n	99.0	xomwn_cldr	------
Agostiño	1	glg-30-10828573-n	n	99.0	galipedia	------
Agostiño_de_Hipona	1	glg-30-10828573-n	n	99.0	capitals	------
Agra	1	glg-30-08904115-n	n	99.0	galipedia	------
Agrigento	1	glg-30-08811812-n	n	99.0	galipedia	------
Agrobacterium	1	glg-30-01354521-n	n	99.0	dbpedia_multi	------
Agrobacterium_tumefaciens	1	glg-30-01354724-n	n	99.0	dbpedia_multi	------
Aharón	1	glg-30-10806841-n	n	99.0	galipedia	------
Ahura_Mazda	1	glg-30-09531955-n	n	99.0	capitals	------
Aiax	1	glg-30-09589323-n	n	99.0	cies_cap	------
Aiax_de_Oileo	1	glg-30-09589323-n	n	99.0	cies_cap	------
Ailuropoda_melanoleuca	1	glg-30-02510455-n	n	99.0	cies_lex	------
Air_Combat_Command	1	glg-30-08196622-n	n	99.0	capitals	------
Aita	1	glg-30-09570298-n	n	99.0	xomwn_wikt	------
Akhenatón	1	glg-30-10810923-n	n	99.0	galipedia	------
Akira_Kurosawa	1	glg-30-11112907-n	n	99.0	capitals	------
Akron	1	glg-30-09130452-n	n	99.0	wnt6dic_02	------
Al	1	glg-30-14627820-n	n	99.0	bootstrap	------
Al_Capone	1	glg-30-10881784-n	n	99.0	capitals	------
Al_Gore	1	glg-30-11008313-n	n	99.0	capitals	------
Al_Jolson	1	glg-30-11089669-n	n	99.0	capitals	------
Al_Qaida	1	glg-30-08013845-n	n	99.0	galipedia	------
Alabama	1	glg-30-09053185-n	n	99.0	galipedia	------
Alabama	2	glg-30-09191875-n	n	99.0	cies_cap	------
Alan_Alexander_Milne	1	glg-30-11180812-n	n	99.0	capitals	------
Alan_Jay_Lerner	1	glg-30-11129130-n	n	99.0	capitals	------
Alan_Lloyd_Hodgkin	1	glg-30-11053559-n	n	99.0	capitals	------
Alan_Paton	1	glg-30-11225350-n	n	99.0	capitals	------
Alan_Seeger	1	glg-30-11290864-n	n	99.0	capitals	------
Alan_Shepard	1	glg-30-11297263-n	n	99.0	capitals	------
Alan_Turing	1	glg-30-11352498-n	n	99.0	capitals	------
Alano_Alemán	1	glg-30-02109047-n	n	99.0	capitals	------
Alasca	1	glg-30-09055015-n	n	99.0	galipedia	------
Alban_Berg	1	glg-30-10846089-n	n	99.0	capitals	------
Albania	1	glg-30-08704822-n	n	99.0	wnt6dic_02	------
Albany	1	glg-30-09118313-n	n	99.0	semcor_br-f15	------
Albert_Abraham_Michelson	1	glg-30-11178393-n	n	99.0	capitals	------
Albert_Camus	1	glg-30-10881092-n	n	99.0	capitals	------
Albert_Einstein	1	glg-30-10954498-n	n	99.0	capitals	------
Albert_Sabin	1	glg-30-11277279-n	n	99.0	capitals	------
Albert_Schweitzer	1	glg-30-11287964-n	n	99.0	capitals	------
Albert_Speer	1	glg-30-11309958-n	n	99.0	capitals	------
Alberta	1	glg-30-08822202-n	n	99.0	galipedia	------
Alberte_de_Saxonia_Coburgo_Gota	1	glg-30-10811540-n	n	99.0	capitals	------
Alberto_Giacometti	1	glg-30-10997553-n	n	99.0	capitals	------
Albrecht_Dürer	1	glg-30-10945977-n	n	99.0	wnt7-0-noeva-c_02	------
Alca	1	glg-30-02045705-n	n	99.0	wnt6dic-0_02	------
Alces	1	glg-30-02432867-n	n	99.0	wnt6dic-0_02	------
Alcione	1	glg-30-09486639-n	n	99.0	galipedia	------
Aldous_Huxley	1	glg-30-11069746-n	n	99.0	capitals	------
Alec_Guinness	1	glg-30-11019269-n	n	99.0	capitals	------
Alectoris	1	glg-30-01807988-n	n	99.0	wnt6dic-0_02	------
Alectura	1	glg-30-01801753-n	n	99.0	dbpedia_ili	------
Aleksandr_Borodin	1	glg-30-10858333-n	n	99.0	capitals	------
Aleksandr_Solzhenitsyn	1	glg-30-11308120-n	n	99.0	capitals	------
Alemaña	1	glg-30-08766988-n	n	99.0	galipedia	------
Alemaña_Guillermina	1	glg-30-08169919-n	n	99.0	dbpedia_ili	------
Alemaña_Occidental	1	glg-30-08768881-n	n	99.0	wnt6dic_02	------
Alemaña_Oriental	1	glg-30-08768647-n	n	99.0	dbpedia_ili	------
Alemaña_do_Leste	1	glg-30-08768647-n	n	99.0	dbpedia_ili	------
Alemaña_do_Oeste	1	glg-30-08768881-n	n	99.0	wnt6dic_03	------
Alemaña_nazi	1	glg-30-08170255-n	n	99.0	wnt7-0-noeva	------
Alepo	1	glg-30-09034286-n	n	99.0	galipedia	------
Alessandro_Cagliostro	1	glg-30-10878672-n	n	99.0	wnt7-0-noeva-c	------
Alessandro_Farnese	1	glg-30-11226126-n	n	99.0	capitals	------
Alessandro_Manzoni	1	glg-30-11155331-n	n	99.0	capitals	------
Aletta_Jacobs	1	glg-30-11077762-n	n	99.0	capitals	------
Alex_Haley	1	glg-30-11024033-n	n	99.0	capitals	------
Alexander_Calder	1	glg-30-10879009-n	n	99.0	capitals	------
Alexander_Fleming	1	glg-30-10972825-n	n	99.0	capitals	------
Alexander_Graham_Bell	1	glg-30-10842213-n	n	99.0	capitals	------
Alexander_Hamilton	1	glg-30-11025668-n	n	99.0	capitals	------
Alexander_I	1	glg-30-10812550-n	n	99.0	capitals	------
Alexander_Pope	1	glg-30-11242743-n	n	99.0	capitals	------
Alexander_Pushkin	1	glg-30-11249191-n	n	99.0	capitals	------
Alexander_Selkirk	1	glg-30-11291824-n	n	99.0	capitals	------
Alexander_Solzhenitsin	1	glg-30-11308120-n	n	99.0	dbpedia_ili	------
Alexander_Wilson	1	glg-30-11392082-n	n	99.0	capitals	------
Alexander_Woollcott	1	glg-30-11396943-n	n	99.0	capitals	------
Alexander_von_Humboldt	1	glg-30-11065938-n	n	99.0	wnt7-0-noeva-c_02	------
Alexandre_Dumas	1	glg-30-10944902-n	n	99.0	capitals	------
Alexandre_Gustave_Eiffel	1	glg-30-10954039-n	n	99.0	capitals	------
Alexandre_III_de_Rusia	1	glg-30-10813049-n	n	99.0	wnt7-0-noeva-c_02	------
Alexandre_I_de_Rusia	1	glg-30-10812550-n	n	99.0	dbpedia_ili	------
Alexandre_Yersin	1	glg-30-11402801-n	n	99.0	capitals	------
Alexandre_o_Grande	1	glg-30-10812360-n	n	99.0	wnt7-0-noeva-c	------
Alexandrino	1	glg-30-06348373-n	n	99.0	galipedia	------
Alexandría	1	glg-30-08898187-n	n	99.0	galipedia	------
Alexis_Carrel	1	glg-30-10883688-n	n	99.0	capitals	------
Alfa_Canis_Maioris	1	glg-30-09435965-n	n	99.0	dbpedia_ili	------
Alfa_Canis_Majoris	1	glg-30-09435965-n	n	99.0	wnt7-0-noeva-c_02	------
Alfred_Binet	1	glg-30-10851282-n	n	99.0	capitals	------
Alfred_Charles_Kinsey	1	glg-30-11105609-n	n	99.0	capitals	------
Alfred_Dreyfus	1	glg-30-10943405-n	n	99.0	capitals	------
Alfred_Edward_Housman	1	glg-30-11061734-n	n	99.0	capitals	------
Alfred_Eisenstaedt	1	glg-30-10955282-n	n	99.0	capitals	------
Alfred_Hitchcock	1	glg-30-11052299-n	n	99.0	capitals	------
Alfred_Kastler	1	glg-30-11097525-n	n	99.0	capitals	------
Alfred_Korzybski	1	glg-30-11109563-n	n	99.0	capitals	------
Alfred_Kroeber	1	glg-30-11110917-n	n	99.0	capitals	------
Alfred_Louis_Kroeber	1	glg-30-11110917-n	n	99.0	capitals	------
Alfred_Lunt	1	glg-30-11145199-n	n	99.0	capitals	------
Alfred_Nobel	1	glg-30-11208688-n	n	99.0	capitals	------
Alfred_North_Whitehead	1	glg-30-11384566-n	n	99.0	capitals	------
Alfred_Noyes	1	glg-30-11210291-n	n	99.0	capitals	------
Alfred_Russel_Wallace	1	glg-30-11371443-n	n	99.0	capitals	------
Alfred_Stieglitz	1	glg-30-11318348-n	n	99.0	capitals	------
Alfred_Tennyson	1	glg-30-11335330-n	n	99.0	capitals	------
Alfred_Thayer_Mahan	1	glg-30-11149483-n	n	99.0	capitals	------
Alfred_de_Musset	1	glg-30-11198094-n	n	99.0	wnt7-0-noeva-c_03	------
Alfredo_o_Grande	1	glg-30-10813374-n	n	99.0	dbpedia_ili	------
Algernon_Charles_Swinburne	1	glg-30-11327163-n	n	99.0	capitals	------
Alhambra	1	glg-30-02696669-n	n	99.0	galipedia	------
Alhazen	1	glg-30-10813986-n	n	99.0	galipedia	------
Aliados	1	glg-30-08171592-n	n	99.0	wnt7-0-noeva	------
Aliados_da_Segunda_Guerra_Mundial	1	glg-30-08171592-n	n	99.0	dbpedia_ili	------
Alianza_do_Norte	1	glg-30-08476425-n	n	99.0	wnt6dic_01	------
Alice_B._Toklas	1	glg-30-11345017-n	n	99.0	capitals	------
Alice_Paul	1	glg-30-11226614-n	n	99.0	capitals	------
Alice_Walker	1	glg-30-11371125-n	n	99.0	capitals	------
Alicia_Alonso	1	glg-30-10815343-n	n	99.0	capitals	------
Alistair_Cooke	1	glg-30-10908756-n	n	99.0	capitals	------
Alka-Seltzer	1	glg-30-14776924-n	n	99.0	bootstrap	------
Alla_Nazimova	1	glg-30-11201941-n	n	99.0	capitals	------
Allen_Ginsberg	1	glg-30-11000660-n	n	99.0	capitals	------
Allen_Tate	1	glg-30-11332423-n	n	99.0	wnt6dic-0_02	------
Allentown	1	glg-30-09134999-n	n	99.0	wnt6dic_02	------
Allosaurus	1	glg-30-01714231-n	n	99.0	wnt6dic-0_03	------
Almati	1	glg-30-09020299-n	n	99.0	galipedia	------
Alois_Senefelder	1	glg-30-11292662-n	n	99.0	capitals	------
Alosa	1	glg-30-02530294-n	n	99.0	dbpedia_ili	------
Alpes	1	glg-30-09194357-n	n	99.0	dic-moneng-1trad-uni	------
Alpha_Aquilae	1	glg-30-09194938-n	n	99.0	galipedia	------
Alpha_Boötis	1	glg-30-09205334-n	n	99.0	galipedia	------
Alpha_Centauri	1	glg-30-09193772-n	n	99.0	capitals	------
Alpha_Orionis	1	glg-30-09219731-n	n	99.0	capitals	------
Alpha_Scorpii	1	glg-30-09198997-n	n	99.0	galipedia	------
Alpha_Tauri	1	glg-30-09192462-n	n	99.0	galipedia	------
Alphonse_Bertillon	1	glg-30-10849213-n	n	99.0	capitals	------
Alsacia	1	glg-30-08940209-n	n	99.0	galipedia	------
Althea_Gibson	1	glg-30-10998117-n	n	99.0	capitals	------
Alto_Exipto	1	glg-30-08898002-n	n	99.0	wnt6dic_02	------
Altos_do_Golán	1	glg-30-08794574-n	n	99.0	wnt7-0-noeva-c	------
Alvar_Aalto	1	glg-30-10806693-n	n	99.0	capitals	------
Alvin_Ailey	1	glg-30-10810671-n	n	99.0	capitals	------
Alxer	1	glg-30-08706058-n	n	99.0	galipedia	------
Alxeria	1	glg-30-08705397-n	n	99.0	galipedia	------
Alá	1	glg-30-09538544-n	n	99.0	galipedia	------
