,Synset,W Num,Word,Type,Sense,Tag Count
217,100057486,1,recessió,n,3,0
218,100057657,1,marxa,n,7,0
219,100057657,2,partença,n,2,0
220,100057657,3,partida,n,5,0
221,100057657,4,sortida,n,11,0
222,100058002,1,desembarcada,n,1,0
223,100058002,2,desembarcament,n,1,0
224,100058247,1,desembarcada,n,2,0
225,100058247,2,desembarcament,n,2,0
226,100058337,1,embarcada,n,1,0
227,100058337,2,embarcament,n,1,0
228,100058519,1,sortida,n,7,0
229,100058608,1,escapada,n,3,0
230,100058608,2,fuga,n,5,0
231,100058608,3,fugida,n,2,0
232,100058743,1,escapada,n,1,0
233,100058743,2,escapament,n,1,0
234,100058743,3,fuga,n,1,0
235,100058743,4,fugida,n,1,0
236,100059127,1,evasió,n,2,0
237,100059376,1,elusió,n,2,0
238,100059552,1,maniobra,n,6,0
239,100059728,1,abraçada,n,2,0
240,100059895,1,evasió,n,9,0
241,100059989,1,evasió,n,8,0
242,100059989,2,fuga,n,7,0
243,100059989,3,fugida,n,4,0
244,100059989,4,gaolbreak,n,1,0
245,100059989,5,prisonbreak,n,1,0
246,100060201,1,fuga,n,8,0
247,100060201,2,fugida,n,3,0
248,100060201,3,lam,n,1,0
249,100060414,1,hègira,n,1,0
250,100060414,2,èxode,n,1,0
251,100060817,1,Underground Railroad,n,1,0
252,100060817,2,ferrocarril subterrani,n,1,0
253,100061014,1,close call,n,1,0
254,100061171,1,cilindratge,n,1,0
255,100061290,1,enviament,n,2,0
256,100061290,2,expedició,n,2,0
257,100061290,3,tramesa,n,2,0
258,100061598,1,consumació,n,2,0
259,100061917,1,acompliment,n,3,0
260,100061917,2,realització,n,6,0
261,100062133,1,clímax,n,1,0
262,100062133,2,clímax sexual,n,1,0
263,100062133,3,orgasme,n,1,0
264,100062451,1,realització,n,3,0
265,100062671,1,realització,n,7,0
266,100062806,1,assoliment,n,3,0
267,100062806,2,consecució,n,4,0
268,100063014,1,marca,n,10,0
269,100063014,2,rècord,n,1,0
270,100063559,1,rècord mundial,n,1,0
271,100063652,1,èxit,n,2,0
272,100064151,1,megahit,n,1,0
273,100064504,1,cop,n,9,0
274,100064504,2,xoc,n,4,0
275,100064504,3,èxit,n,6,0
276,100065098,1,ennobliment,n,1,0
277,100065216,1,conquesta,n,3,0
278,100065575,1,aprovat,n,1,0
279,100065855,1,crèdit,n,5,0
280,100066216,1,malguany,n,2,0
281,100066636,1,error,n,2,0
282,100066636,2,fracàs,n,1,0
283,100066901,1,suspens,n,1,0
284,100067153,1,res,n,4,0
285,100067254,1,campana,n,7,0
286,100067526,1,pèrdua,n,9,0
287,100067707,1,capitulació,n,1,0
288,100067990,1,frustació,n,1,0
289,100067990,2,impediment,n,5,0
290,100067990,3,obstacle,n,10,0
291,100068170,1,bolcada,n,3,0
292,100068170,2,sobresalt,n,2,0
293,100068333,1,caiguda,n,4,0
294,100068333,2,fallida,n,1,0
295,100068333,3,recaiguda,n,1,0
296,100068333,4,recidiva,n,1,0
297,100068333,5,reincidència,n,1,0
298,100068755,1,decepció,n,2,0
299,100068755,2,desengany,n,3,0
300,100068755,3,desil·lusió,n,3,0
301,100068901,1,incompliment,n,1,0
302,100069060,1,copout,n,1,0
303,100069173,1,incompliment de contracte,n,1,0
304,100069604,1,incompliment del deure,n,1,0
305,100069918,1,infidelitat,n,2,0
306,100070965,1,equivocació,n,1,0
307,100070965,2,error,n,1,0
308,100070965,3,falla,n,1,0
309,100070965,4,falta,n,2,0
310,100071546,1,doble falta,n,1,0
311,100071700,1,falta de servei,n,1,0
312,100072068,1,error,n,10,0
313,100072261,1,màcula,n,3,0
314,100072261,2,taca,n,5,0
315,100072473,1,confusió,n,6,0
316,100072473,2,embolic,n,2,0
317,100072808,1,bescompte,n,1,0
318,100072808,2,desencert,n,2,0
319,100072808,3,error de càlcul,n,1,0
320,100073032,1,bumerang,n,2,0
321,100073177,1,arrodoniment,n,1,0
322,100073713,1,distorsió,n,4,0
323,100073713,2,tergiversació,n,4,0
324,100073828,1,error,n,5,0
325,100073828,2,espifiada,n,2,0
326,100073828,3,lapsus,n,1,0
327,100074324,1,fora de joc,n,1,0
328,100074524,1,badada,n,1,0
329,100074524,2,error,n,13,0
330,100074524,3,lapsus,n,2,0
331,100074624,1,descuit,n,1,0
332,100074624,2,oblit,n,2,0
333,100074624,3,omissió,n,3,0
334,100074790,1,boner,n,1,0
335,100074790,2,bunyol,n,1,0
336,100074790,3,espifiada,n,1,0
337,100074790,4,flub,n,1,0
338,100074790,5,nyap,n,1,0
339,100074790,6,pífia,n,1,0
340,100075618,1,embolic,n,3,0
341,100075618,2,enrenou,n,3,0
342,100075618,3,garbuix,n,1,0
343,100075618,4,merder,n,1,0
344,100075618,5,nyap,n,2,0
345,100076196,1,disbarat,n,4,0
346,100076196,2,ensopegada,n,4,0
347,100076196,3,relliscada,n,4,0
348,100076196,4,solecisme,n,1,0
349,100076196,5,solecismo,n,1,0
350,100076393,1,planxa,n,5,0
351,100076393,2,relliscada,n,2,0
352,100076563,1,ensopegada,n,2,0
353,100076563,2,entrebancada,n,1,0
354,100076884,1,caiguda,n,1,0
355,100077419,1,adquisició,n,1,0
356,100077981,1,contracció,n,4,0
357,100078217,1,incorriment,n,1,0
358,100078393,1,benefici,n,7,0
359,100078393,2,guany,n,4,0
360,100078393,3,lucre,n,3,0
361,100079018,1,adquisició,n,2,0
362,100079018,2,compra,n,1,0
363,100079212,1,recompra,n,1,0
364,100079212,2,redempció,n,2,0
365,100079398,1,comercialització,n,1,0
366,100079398,2,comerç,n,3,0
367,100079398,3,compravenda,n,1,0
368,100080474,1,opció sense garantia,n,1,0
369,100080619,1,opció cuberta,n,1,0
370,100080743,1,opció de compra,n,1,0
371,100080968,1,opció de venda,n,1,0
372,100081174,1,especulació mixta,n,1,0
373,100081395,1,incentiu,n,3,0
374,100081572,1,compra,n,3,0
375,100081836,1,compra,n,2,0
376,100082223,1,compra per catàleg,n,1,0
377,100082525,1,acceptació,n,4,0
378,100082754,1,successió,n,5,0
379,100082870,1,assumpció,n,1,0
380,100082870,2,presa,n,9,0
381,100083585,1,heretatge,n,1,0
382,100083585,2,herència,n,5,0
383,100083585,3,llegat,n,3,0
384,100083585,4,patrimoni,n,5,0
385,100083729,1,adquisició,n,6,0
386,100083729,2,aprovisionament,n,1,0
387,100083729,3,consecució,n,6,0
388,100083729,4,obtenció,n,1,0
389,100083729,5,procural,n,1,0
390,100083729,6,procurance,n,1,0
391,100083975,1,apropiació,n,1,0
392,100084371,1,adopció,n,3,0
393,100084371,2,manlleu,n,2,0
394,100085219,1,embargament,n,1,0
395,100085432,1,usurpació,n,1,0
396,100085678,1,arrogació,n,1,0
397,100085678,2,arrogación,n,1,0
398,100085678,3,confiscació,n,3,0
399,100085829,1,embargament,n,2,0
400,100086140,1,expropiació,n,1,0
401,100086297,1,confiscació,n,2,0
402,100086297,2,embarg,n,1,0
403,100086654,1,requisa,n,1,0
404,100086654,2,requisició,n,1,0
405,100086809,1,ocupació,n,4,0
406,100087218,1,rapte,n,2,0
407,100087218,2,segrest,n,3,0
408,100087423,1,subvenció,n,2,0
409,100087663,1,cessió,n,2,0
410,100088367,1,subvenció,n,5,0
411,100088481,1,comís,n,1,0
412,100088481,2,confiscació,n,1,0
413,100088481,3,decomís,n,1,0
414,100088725,1,arrest,n,2,0
415,100088725,2,detenció,n,2,0
416,100089027,1,conquesta,n,1,0
417,100089027,2,subjugació,n,1,0
418,100089351,1,devolució,n,1,0
419,100089351,2,restitució,n,1,0
420,100090076,1,execució d''hipoteca,n,1,0
421,100090253,1,recepció,n,2,0
422,100090610,1,escombrada,n,1,0
423,100090779,1,donació,n,2,0
424,100091013,1,abandonament,n,4,0
425,100091013,2,abandó,n,4,0
426,100091234,1,rebuig,n,5,0
427,100091234,2,refús,n,2,0
428,100091503,1,descartar,n,1,0
429,100091503,2,rebutjar,n,1,0
430,100092366,1,encant,n,2,0
431,100092366,2,subhasta,n,1,0
432,100093006,1,capitalització,n,3,0
433,100093127,1,sobrecapitalització,n,1,0
434,100093483,1,preservació,n,1,0
435,100093483,2,rescat,n,1,0
436,100093483,3,salvament,n,1,0
437,100093874,1,salvavides,n,2,0
438,100094001,1,redempció,n,1,0
439,100094001,2,salvació,n,1,0
440,100094240,1,absolució,n,1,0
441,100094500,1,indulgència,n,3,0
442,100094788,1,conversió,n,3,0
443,100094788,2,renaixement espiritual,n,1,0
444,100094954,1,evangelització,n,1,0
445,100095121,1,expiació,n,1,0
446,100095329,1,indemnització,n,3,0
447,100095502,1,alliberació,n,1,0
448,100095502,2,alliberament,n,1,0
449,100095971,1,recuperació,n,3,0
450,100096211,1,rescat,n,3,0
451,100096720,1,missió de recerca i rescat,n,1,0
452,100096720,2,recerca i rescat,n,1,0
453,100096851,1,rescat,n,4,0
454,100096969,1,reconquesta,n,1,0
455,100097244,1,invocació,n,2,0
456,100097348,1,instrumentació,n,1,0
457,100097504,1,actuació,n,2,0
458,100097504,2,compliment,n,1,0
459,100097504,3,execució,n,1,0
460,100097504,4,realització,n,2,0
461,100098385,1,mecanisme,n,5,0
462,100098625,1,servei,n,6,0
463,100098939,1,autoservei,n,2,0
464,100098939,2,botiga d''autoservei,n,1,0
465,100099061,1,aparcacotxes,n,1,0
466,100099439,1,bis,n,1,0
467,100099588,1,improvisació,n,1,0
468,100099799,1,joc malabar,n,1,0
469,100099799,2,malabarisme,n,1,0
470,100099951,1,il·lusió,n,4,0
471,100099951,2,màgia,n,2,0
472,100099951,3,truc,n,3,0
473,100099951,4,truc de màgia,n,1,0
474,100100253,1,actuació musical,n,1,0
475,100100543,1,interpretació,n,7,0
476,100100543,2,versió,n,2,0
477,100100889,1,reinterpretació,n,1,0
478,100101410,1,arcada,n,3,0
479,100101570,1,spiccato,n,1,0
480,100102374,1,jam session,n,1,0
481,100102457,1,automació,n,1,0
482,100102457,2,automatització,n,1,0
483,100102457,3,mecanització,n,1,0
484,100102457,4,robotització,n,1,0
485,100102779,1,informatització,n,1,0
486,100102927,1,motorització,n,1,0
487,100103140,1,llançament,n,4,0
488,100103291,1,avarada,n,1,0
489,100103834,1,impuls,n,2,0
490,100104249,1,impuls,n,3,0
491,100104249,2,impulsió,n,3,0
492,100104249,3,ímpetu,n,3,0
493,100104409,1,rotació,n,5,0
494,100104539,1,llançament,n,1,0
495,100105820,1,passada,n,2,0
496,100106104,1,llançament,n,7,0
497,100106104,2,tirada,n,5,0
498,100107137,1,servei de banda,n,1,0
499,100107400,1,bola,n,7,0
500,100107551,1,beanball,n,1,0
501,100107875,1,curve ball,n,1,0
502,100108665,1,passed ball,n,1,0
503,100108818,1,screwball,n,1,0
504,100110554,1,dunk,n,1,0
505,100110745,1,esmaixada,n,2,0
506,100110964,1,tir lliure,n,1,0
507,100111358,1,ganxo,n,5,0
508,100111660,1,lay-up,n,1,0
509,100112312,1,impulsió,n,1,0
510,100112674,1,depressió,n,7,0
511,100112828,1,clic,n,2,0
512,100112997,1,cop de colze,n,1,0
513,100113113,1,pressió,n,2,0
514,100113726,1,empenta,n,6,0
515,100113726,2,espenta,n,2,0
516,100114095,1,trompada,n,4,0
517,100114298,1,colzada,n,2,0
518,100114431,1,estirada,n,1,0
519,100114431,2,tirada,n,2,0
520,100114871,1,arrossegar,n,1,0
521,100115036,1,tragí,n,1,0
522,100115036,2,transport,n,6,0
523,100115292,1,remolc,n,3,0
524,100115500,1,estrebada,n,1,0
525,100116008,1,estirada,n,3,0
526,100116008,2,estrebada,n,3,0
527,100116376,1,elevació,n,5,0
528,100116687,1,ejecció,n,2,0
529,100116687,2,expulsió,n,1,0
530,100116687,3,projecció,n,1,0
531,100116989,1,defenestració,n,1,0
532,100117578,1,eructe,n,1,0
533,100117578,2,rot,n,1,0
534,100117959,1,parpelleig,n,1,0
535,100117959,2,pestanyeig,n,1,0
536,100117959,3,pipelleig,n,1,0
537,100118552,1,esputació,n,1,0
538,100118552,2,expectoració,n,1,0
539,100118733,1,regurgitació,n,1,0
540,100118733,2,vòmit,n,1,0
541,100119210,1,hematèmesi,n,1,0
542,100119568,1,salt,n,2,0
543,100120010,1,salt,n,3,0
544,100120010,2,saltiró,n,1,0
545,100120202,1,bot,n,1,0
546,100120202,2,salt,n,1,0
547,100120515,1,salt,n,7,0
548,100121166,1,enviament,n,3,0
549,100121166,2,tramesa,n,4,0
550,100121366,1,dicroisme,n,1,0
551,100121366,2,transmissió,n,2,0
552,100122530,1,rotació,n,4,0
553,100122661,1,tir,n,1,0
554,100122661,2,tret,n,5,0
555,100123234,1,descàrrega,n,1,0
556,100123783,1,disparament,n,1,0
557,100124342,1,tir al plat,n,1,0
558,100124536,1,canoneig,n,1,0
559,100124617,1,tiroteig,n,1,0
560,100124880,1,contacte,n,2,0
561,100125126,1,neteja,n,3,0
562,100125436,1,copet,n,1,0
563,100126236,1,topada,n,8,0
564,100126236,2,xoc,n,8,0
565,100128091,1,falta personal,n,1,0
566,100128091,2,personal,n,3,0
567,100129527,1,fora,n,1,0
568,100132355,1,home run,n,1,0
569,100132982,1,terna,n,1,0
570,100133338,1,batzac,n,2,0
571,100133338,2,batzacada,n,2,0
572,100133338,3,cop,n,11,0
573,100133338,4,patac,n,2,0
574,100133338,5,patacada,n,3,0
575,100133338,6,trompada,n,3,0
576,100133567,1,plantofada,n,1,0
577,100133668,1,bolet,n,3,0
578,100133668,2,bufetada,n,1,0
579,100133668,3,mastegot,n,2,0
580,100133668,4,surra,n,1,0
581,100134099,1,knockout,n,1,0
582,100134472,1,bolet,n,6,0
583,100134472,2,bufa,n,1,0
584,100134472,3,bufetada,n,3,0
585,100134472,4,plantofada,n,2,0
586,100134574,1,fuetada,n,1,0
587,100134780,1,clatellot,n,1,0
588,100134780,2,mastegot,n,1,0
589,100134780,3,punyada,n,1,0
590,100135952,1,cop,n,14,0
591,100136048,1,calbot,n,1,0
592,100136048,2,clatellada,n,1,0
593,100136048,3,clatellot,n,2,0
594,100136329,1,puntada,n,2,0
595,100137534,1,tir lliure,n,2,0
596,100137709,1,córner,n,1,0
597,100138078,1,frec,n,3,0
598,100138221,1,bes,n,1,0
599,100138221,2,besada,n,1,0
600,100138221,3,buss,n,1,0
601,100138221,4,petó,n,1,0
602,100138599,1,petonàs,n,1,0
603,100138799,1,petó,n,2,0
604,100138956,1,agafada,n,2,0
605,100139758,1,intercepció,n,1,0
606,100139919,1,recepció,n,4,0
607,100140112,1,rebot,n,1,0
608,100140393,1,engranatge,n,2,0
609,100140393,2,enllaç,n,8,0
610,100140393,3,unió,n,10,0
611,100140652,1,maneig,n,2,0
612,100140652,2,manipulació,n,1,0
613,100141176,1,auditoria,n,2,0
614,100141396,1,autòpsia,n,1,0
615,100141396,2,necròpsia,n,1,0
616,100141396,3,postmortem,n,1,0
617,100141669,1,facturació,n,2,0
618,100141806,1,repàs,n,1,0
619,100141806,2,revisió,n,2,0
620,100142361,1,reconeixement mèdic,n,1,0
621,100142361,2,revisió mèdica,n,1,0
622,100142665,1,acarament,n,1,0
623,100142665,2,confrontació,n,2,0
624,100143251,1,revisió,n,3,0
625,100143251,2,seguiment,n,1,0
626,100143626,1,cop d''ull,n,3,0
627,100143626,2,mirada,n,5,0
628,100143626,3,ullada,n,5,0
629,100143763,1,oftalmoscopi,n,2,0
630,100143763,2,oftalmoscòpia,n,1,0
631,100143885,1,palpació,n,1,0
632,100144445,1,pessigolleig,n,1,0
633,100144632,1,carícia,n,2,0
634,100144778,1,carícia,n,4,0
635,100145024,1,marro,n,1,0
636,100145218,1,connexió,n,3,0
637,100145218,2,enllaç,n,3,0
638,100145218,3,unió,n,2,0
639,100146111,1,intersecció,n,3,0
640,100146277,1,apropament,n,1,0
641,100146277,2,aproximació,n,4,0
642,100146443,1,concatenació,n,3,0
643,100146572,1,convergència,n,1,0
644,100146856,1,fusió,n,5,0
645,100146856,2,unió,n,7,0
646,100147091,1,concurrència,n,5,0
647,100147091,2,confluència,n,2,0
648,100147314,1,articulació,n,6,0
649,100147454,1,agregació,n,1,0
650,100147454,2,annexió,n,1,0
651,100147595,1,fixació,n,1,0
652,100147595,2,subjecció,n,1,0
653,100147862,1,distensió,n,1,0
654,100147862,2,relaxació,n,2,0
655,100147862,3,relaxament,n,1,0
656,100148057,1,encarcarament,n,2,0
657,100148242,1,lligament,n,3,0
658,100148446,1,lligadura de trompes,n,1,0
659,100148653,1,soldadura,n,4,0
660,100149084,1,amarratge,n,2,0
661,100149084,2,lligada,n,2,0
662,100149084,3,lligadura,n,3,0
663,100149262,1,despreniment,n,2,0
664,100149262,2,desunió,n,3,0
665,100149262,3,separació,n,8,0
666,100149508,1,soldadura,n,2,0
667,100149895,1,soldadura per punts,n,1,0
668,100150591,1,llepada,n,1,0
669,100150762,1,fregar,n,1,0
670,100151087,1,detecció,n,1,0
671,100151314,1,autodescobriment,n,1,0
672,100151409,1,avenç,n,5,0
673,100151409,2,descobriment,n,5,0
674,100151497,1,troballa,n,3,0
675,100151914,1,redescobriment,n,1,0
676,100152018,1,designació,n,2,0
677,100152018,2,identificació,n,4,0
678,100152727,1,diagnosi,n,1,0
679,100152727,2,diagnòstic,n,1,0
680,100153105,1,diagnosi,n,2,0
681,100153105,2,diagnòstic,n,2,0
682,100153288,1,diagnòstic prenatal,n,1,0
683,100153499,1,diagnosi diferencial,n,1,0
684,100153665,1,pronòstic,n,3,0
685,100153809,1,resolució,n,8,0
686,100153809,2,solució,n,4,0
687,100153961,1,validació,n,1,0
688,100153961,2,verificació,n,4,0
689,100154233,1,autenticitat,n,2,0
690,100154233,2,certificació,n,2,0
691,100154433,1,documentació,n,2,0
692,100154689,1,monetització,n,1,0
693,100155085,1,desmonetització,n,1,0
694,100155298,1,confutació,n,1,0
695,100155298,2,desaprovació,n,4,0
696,100155298,3,refutal,n,1,0
697,100155487,1,localització,n,2,0
698,100155797,1,ecolocalització,n,1,0
699,100155797,2,sonda nàutica,n,1,0
700,100156293,1,redeterminació,n,1,0
701,100156390,1,desencadenament,n,1,0
702,100156390,2,inducció,n,2,0
703,100156390,3,iniciació,n,3,0
704,100156812,1,coacció,n,2,0
705,100156812,2,coerció,n,2,0
706,100157081,1,influència,n,4,0
707,100157957,1,intrusió,n,4,0
708,100157957,2,usurpació,n,2,0
709,100158185,1,maneig,n,3,0
710,100158185,2,manipulació,n,2,0
711,100158805,1,autosuggestió,n,1,0
712,100158996,1,hipnotisme,n,1,0
713,100158996,2,mesmerisme,n,1,0
714,100158996,3,mesmerismo,n,1,0
715,100158996,4,suggestió,n,2,0
716,100159177,1,inducció,n,3,0
717,100159620,1,temptació,n,1,0
718,100159899,1,afalacs,n,1,0
719,100159899,2,carantoines,n,2,0
720,100159899,3,falagueries,n,1,0
721,100159899,4,llagot,n,1,0
722,100159899,5,magarrufa,n,1,0
723,100159899,6,manyagueria,n,1,0
724,100160297,1,perversió,n,4,0
725,100160297,2,pervertiment,n,1,0
726,100160415,1,seducció,n,3,0
727,100160532,1,conquesta,n,2,0
728,100160532,2,seducció,n,2,0
729,100161044,1,temptació,n,4,0
730,100161243,1,elecció,n,2,0
731,100161243,2,selecció,n,1,0
732,100161603,1,càsting,n,1,0
733,100161888,1,mostreig,n,1,0
734,100162632,1,decisió,n,1,0
735,100162632,2,determinació,n,2,0
736,100162632,3,resolució,n,2,0
737,100163047,1,volició,n,2,0
738,100163406,1,viratge,n,1,0
739,100163779,1,assignació,n,1,0
740,100163779,2,designació,n,1,0
741,100163779,3,nomenament,n,1,0
742,100164999,1,cooptació,n,1,0
743,100165178,1,delegació,n,4,0
744,100165298,1,ordenació,n,4,0
745,100165942,1,pas,n,14,0
746,100166172,1,jugada,n,3,0
747,100166172,2,tirada,n,4,0
748,100166355,1,moviment,n,8,0
